repeat,fold,n_test_games,selected_penalty,mean_loss,mean_agreement,model,representation,block
0,4,39,10.0,1.4803511194376968,0.399002849002849,4B,count_overall,enriched
1,0,37,10.0,1.3247342385827878,0.5855855855855855,4B,count_overall,enriched
1,1,39,10.0,1.305209742476244,0.4987179487179487,4B,count_overall,enriched
1,2,38,10.0,1.2527661983334288,0.5561403508771928,4B,count_overall,enriched
1,3,38,1.0,1.2899613394128673,0.5,4B,count_overall,enriched
1,4,39,10.0,1.3864115001985906,0.4700854700854701,4B,count_overall,enriched
2,0,41,10.0,1.379298692523279,0.5365853658536586,4B,count_overall,enriched
2,1,47,10.0,1.2811367719989375,0.5361702127659574,4B,count_overall,enriched
2,2,35,10.0,1.3978137475691386,0.4642857142857143,4B,count_overall,enriched
2,3,32,10.0,1.2228806673490793,0.5979166666666667,4B,count_overall,enriched
