model,decoding_group,semantic_category,discourse_relation,n_runs,mean_joint_prevalence,sd_joint_prevalence,mean_lift,sd_lift,mean_support,total_support,support_is_thin
Gemma 4 31B,Greedy,Behavioral,Any explicit,1,0.1282442748091603,,0.9181323632480061,,84.0,84,False
Gemma 4 31B,Greedy,ClaimComparison,Comparison,1,0.042748091603053436,,1.135603715170279,,28.0,28,False
Gemma 4 31B,Greedy,ClaimComparison,Contingency,1,0.0366412213740458,,0.6900790166812995,,24.0,24,False
Gemma 4 31B,Greedy,ClaimComparison,Expansion,1,0.061068702290076333,,0.9943074003795066,,40.0,40,False
Gemma 4 31B,Greedy,ClaimComparison,Temporal,1,0.07480916030534351,,2.0521099744245523,,49.0,49,False
Gemma 4 31B,Greedy,ClaimComparison,Any explicit,1,0.16030534351145037,,1.1206615610233013,,105.0,105,False
Gemma 4 31B,Greedy,Payoff,Comparison,1,0.013740458015267175,,1.000848896434635,,9.0,9,False
Gemma 4 31B,Greedy,Payoff,Contingency,1,0.04732824427480916,,2.4440298507462686,,31.0,31,False
Gemma 4 31B,Greedy,Payoff,Expansion,1,0.03206106870229008,,1.431321540062435,,21.0,21,False
Gemma 4 31B,Greedy,Payoff,Temporal,1,0.004580152671755725,,0.3444950911640954,,3.0,3,False
Gemma 4 31B,Greedy,Payoff,Any explicit,1,0.0717557251908397,,1.3754356179072469,,47.0,47,False
Gemma 4 31B,Greedy,Uncertainty,Comparison,1,0.010687022900763359,,3.0164473684210527,,7.0,7,True
